correlativo_estudiante,nombre_carrera,fecha_inscripcion,anio_inscripcion,sexo,pais_nacionalidad,tipo_inscripcion
12344,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-11,2019,M,GUATEMALA,REINGRESO
12551,INGENIERIA CIVIL,2019-01-11,2019,M,GUATEMALA,REINGRESO
12553,INGENIERIA QUIMICA,2019-01-11,2019,F,GUATEMALA,REINGRESO
12598,INGENIERIA INDUSTRIAL,2019-01-11,2019,F,GUATEMALA,REINGRESO
12608,INGENIERIA CIVIL,2019-01-11,2019,M,GUATEMALA,REINGRESO
12713,INGENIERIA ELECTRONICA,2019-01-11,2019,M,GUATEMALA,REINGRESO
12732,INGENIERIA ELECTRONICA,2019-01-11,2019,F,GUATEMALA,PRIMER INGRESO
12757,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-11,2019,M,GUATEMALA,REINGRESO
334,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,F,GUATEMALA,REINGRESO
417,INGENIERIA INDUSTRIAL,2019-01-12,2019,F,GUATEMALA,PRIMER INGRESO
461,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
495,INGENIERIA ELECTRONICA,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
623,INGENIERIA CIVIL,2019-01-12,2019,M,GUATEMALA,REINGRESO
664,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,F,GUATEMALA,PRIMER INGRESO
791,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
993,INGENIERIA ELECTRONICA,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
1099,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
1360,INGENIERIA ELECTRONICA,2019-01-12,2019,M,GUATEMALA,REINGRESO
1410,INGENIERIA QUIMICA,2019-01-12,2019,F,GUATEMALA,REINGRESO
1450,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
1594,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
1774,INGENIERIA ELECTRONICA,2019-01-12,2019,F,GUATEMALA,REINGRESO
1918,INGENIERIA CIVIL,2019-01-12,2019,M,GUATEMALA,REINGRESO
1971,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
2029,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
2177,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
2288,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
2326,INGENIERIA ELECTRONICA,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
2395,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO (TRASLADO)
2405,INGENIERIA AMBIENTAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
2433,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
2507,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
2519,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
2543,INGENIERIA CIVIL,2019-01-12,2019,M,GUATEMALA,REINGRESO
2549,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,F,GUATEMALA,REINGRESO
2549,INGENIERIA INDUSTRIAL,2019-01-12,2019,F,GUATEMALA,REINGRESO
2583,INGENIERIA MECANICA,2019-01-12,2019,M,GUATEMALA,REINGRESO
2583,INGENIERIA MECANICA ,2019-01-12,2019,M,GUATEMALA,REINGRESO
2591,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
2638,INGENIERIA QUIMICA,2019-01-12,2019,F,GUATEMALA,REINGRESO
2673,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
3023,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
3080,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
3097,INGENIERIA MECANICA ,2019-01-12,2019,M,GUATEMALA,REINGRESO
3122,INGENIERIA QUIMICA,2019-01-12,2019,F,GUATEMALA,REINGRESO
3290,INGENIERIA MECANICA ELECTRICA,2019-01-12,2019,M,GUATEMALA,REINGRESO
3329,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
3338,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
3370,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
3378,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO (TRASLADO)
3496,INGENIERIA QUIMICA,2019-01-12,2019,M,GUATEMALA,REINGRESO
3517,INGENIERIA QUIMICA,2019-01-12,2019,F,GUATEMALA,PRIMER INGRESO
3637,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
3760,INGENIERIA MECANICA ,2019-01-12,2019,M,GUATEMALA,REINGRESO
3811,INGENIERIA MECANICA ,2019-01-12,2019,M,GUATEMALA,REINGRESO
3869,INGENIERIA ELECTRONICA,2019-01-12,2019,M,GUATEMALA,REINGRESO
3928,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
3975,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
4013,INGENIERIA INDUSTRIAL,2019-01-12,2019,F,GUATEMALA,REINGRESO
4036,INGENIERIA MECANICA ,2019-01-12,2019,M,GUATEMALA,REINGRESO
4052,INGENIERIA QUIMICA,2019-01-12,2019,F,GUATEMALA,PRIMER INGRESO
4112,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
4112,INGENIERIA MECANICA ,2019-01-12,2019,M,GUATEMALA,REINGRESO
4313,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
4369,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
4549,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
4884,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
4993,INGENIERIA AMBIENTAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
5000,INGENIERIA CIVIL,2019-01-12,2019,M,GUATEMALA,REINGRESO
5237,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
5513,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,F,GUATEMALA,PRIMER INGRESO
5869,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
5988,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
5997,INGENIERIA CIVIL,2019-01-12,2019,F,GUATEMALA,REINGRESO
6052,INGENIERIA CIVIL,2019-01-12,2019,M,GUATEMALA,REINGRESO
6052,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
6110,INGENIERIA CIVIL,2019-01-12,2019,M,GUATEMALA,REINGRESO
6193,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,F,GUATEMALA,REINGRESO
6196,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
6204,INGENIERIA QUIMICA,2019-01-12,2019,M,GUATEMALA,REINGRESO
6222,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
6442,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
6447,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
6617,INGENIERIA QUIMICA,2019-01-12,2019,F,GUATEMALA,PRIMER INGRESO
6622,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
6710,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
6932,INGENIERIA ELECTRICA,2019-01-12,2019,M,GUATEMALA,REINGRESO
7041,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
7058,INGENIERIA CIVIL,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
7113,INGENIERIA ELECTRONICA,2019-01-12,2019,F,GUATEMALA,REINGRESO
7121,INGENIERIA AMBIENTAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
7173,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,F,GUATEMALA,REINGRESO
7224,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
7238,INGENIERIA CIVIL,2019-01-12,2019,F,GUATEMALA,REINGRESO
7412,INGENIERIA INDUSTRIAL,2019-01-12,2019,F,GUATEMALA,REINGRESO
7459,INGENIERIA MECANICA,2019-01-12,2019,M,GUATEMALA,REINGRESO
7846,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
7846,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
7858,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
7922,INGENIERIA ELECTRONICA,2019-01-12,2019,M,GUATEMALA,REINGRESO
8065,INGENIERIA ELECTRONICA,2019-01-12,2019,M,GUATEMALA,REINGRESO
8077,INGENIERIA CIVIL,2019-01-12,2019,M,GUATEMALA,REINGRESO
8140,INGENIERIA MECANICA ,2019-01-12,2019,M,GUATEMALA,REINGRESO
8319,INGENIERIA INDUSTRIAL,2019-01-12,2019,F,GUATEMALA,REINGRESO
8359,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
8359,INGENIERIA MECANICA ,2019-01-12,2019,M,GUATEMALA,REINGRESO
8445,INGENIERIA MECANICA ,2019-01-12,2019,M,GUATEMALA,REINGRESO
8464,INGENIERIA QUIMICA,2019-01-12,2019,F,GUATEMALA,PRIMER INGRESO
8549,INGENIERIA INDUSTRIAL,2019-01-12,2019,F,GUATEMALA,REINGRESO
8554,INGENIERIA MECANICA ,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
8609,INGENIERIA MECANICA ELECTRICA,2019-01-12,2019,M,GUATEMALA,REINGRESO
8676,INGENIERIA QUIMICA,2019-01-12,2019,F,GUATEMALA,PRIMER INGRESO
8725,INGENIERIA QUIMICA,2019-01-12,2019,F,GUATEMALA,REINGRESO
8732,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,F,GUATEMALA,PRIMER INGRESO
8885,INGENIERIA ELECTRICA,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
8897,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
8898,INGENIERIA MECANICA,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
9055,INGENIERIA MECANICA ,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
9069,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
9401,INGENIERIA MECANICA ,2019-01-12,2019,M,GUATEMALA,REINGRESO
9406,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
9477,INGENIERIA ELECTRICA,2019-01-12,2019,M,GUATEMALA,REINGRESO
9575,INGENIERIA MECANICA,2019-01-12,2019,M,GUATEMALA,REINGRESO
9787,INGENIERIA QUIMICA,2019-01-12,2019,F,GUATEMALA,PRIMER INGRESO
9962,INGENIERIA MECANICA ,2019-01-12,2019,M,GUATEMALA,REINGRESO
9981,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
10041,INGENIERIA CIVIL,2019-01-12,2019,F,GUATEMALA,PRIMER INGRESO
10044,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,F,GUATEMALA,REINGRESO
10053,INGENIERIA ELECTRONICA,2019-01-12,2019,M,GUATEMALA,REINGRESO
10063,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
10165,INGENIERIA QUIMICA,2019-01-12,2019,M,GUATEMALA,REINGRESO
10421,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
10512,INGENIERIA QUIMICA,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
10902,INGENIERIA ELECTRONICA,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
10909,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,F,GUATEMALA,PRIMER INGRESO
10968,INGENIERIA INDUSTRIAL,2019-01-12,2019,F,GUATEMALA,REINGRESO
11006,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
11157,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
11267,INGENIERIA AMBIENTAL,2019-01-12,2019,F,GUATEMALA,REINGRESO
11312,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
11401,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
11430,INGENIERIA CIVIL,2019-01-12,2019,M,GUATEMALA,REINGRESO
11580,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
11665,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,PRIMER INGRESO
11780,INGENIERIA CIVIL,2019-01-12,2019,M,GUATEMALA,REINGRESO
12077,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,F,GUATEMALA,REINGRESO
12119,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
12134,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
12162,INGENIERIA QUIMICA,2019-01-12,2019,F,GUATEMALA,REINGRESO
12176,INGENIERIA CIVIL,2019-01-12,2019,M,GUATEMALA,REINGRESO
12327,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
12359,INGENIERIA INDUSTRIAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
12395,INGENIERIA AMBIENTAL,2019-01-12,2019,M,GUATEMALA,REINGRESO
12395,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-12,2019,M,GUATEMALA,REINGRESO
12624,INGENIERIA ELECTRONICA,2019-01-12,2019,F,GUATEMALA,PRIMER INGRESO
12672,INGENIERIA QUIMICA,2019-01-12,2019,M,GUATEMALA,REINGRESO
12683,INGENIERIA MECANICA ,2019-01-12,2019,M,GUATEMALA,REINGRESO
15,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,REINGRESO
19,INGENIERIA MECANICA ELECTRICA,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
78,INGENIERIA QUIMICA,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
140,INGENIERIA INDUSTRIAL,2019-01-13,2019,M,GUATEMALA,REINGRESO
151,INGENIERIA MECANICA,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
203,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,REINGRESO
252,INGENIERIA ELECTRONICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
258,INGENIERIA CIVIL,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
396,INGENIERIA INDUSTRIAL,2019-01-13,2019,M,GUATEMALA,REINGRESO
477,INGENIERIA MECANICA,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
510,INGENIERIA ELECTRICA,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
567,INGENIERIA MECANICA ELECTRICA,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
611,INGENIERIA ELECTRICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
622,INGENIERIA INDUSTRIAL,2019-01-13,2019,F,GUATEMALA,REINGRESO
681,INGENIERIA ELECTRONICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
775,INGENIERIA INDUSTRIAL,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
918,INGENIERIA CIVIL,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
960,INGENIERIA INDUSTRIAL,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
1027,INGENIERIA INDUSTRIAL,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
1121,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,REINGRESO
1141,INGENIERIA INDUSTRIAL,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
1422,INGENIERIA MECANICA ,2019-01-13,2019,M,GUATEMALA,REINGRESO
1463,INGENIERIA ELECTRICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
1486,INGENIERIA QUIMICA,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
1565,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
1582,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,F,GUATEMALA,REINGRESO
1616,INGENIERIA QUIMICA,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
1625,INGENIERIA MECANICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
1683,INGENIERIA CIVIL,2019-01-13,2019,M,GUATEMALA,REINGRESO
1786,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
1810,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,REINGRESO
1822,INGENIERIA MECANICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
1928,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
1951,INGENIERIA ELECTRICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
2021,INGENIERIA INDUSTRIAL,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
2142,INGENIERIA QUIMICA,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
2399,INGENIERIA CIVIL,2019-01-13,2019,M,GUATEMALA,REINGRESO
2474,INGENIERIA MECANICA ELECTRICA,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
2492,INGENIERIA AMBIENTAL,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
2601,INGENIERIA ELECTRONICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
2691,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,REINGRESO
2848,INGENIERIA QUIMICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
2875,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
2955,INGENIERIA MECANICA ,2019-01-13,2019,M,GUATEMALA,REINGRESO
3068,INGENIERIA MECANICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
3126,INGENIERIA ELECTRONICA,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
3150,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
3159,INGENIERIA MECANICA ,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
3176,INGENIERIA QUIMICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
3219,INGENIERIA MECANICA ELECTRICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
3224,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
3330,INGENIERIA MECANICA ,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
3440,INGENIERIA MECANICA ELECTRICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
3539,INGENIERIA QUIMICA,2019-01-13,2019,F,GUATEMALA,REINGRESO
3570,INGENIERIA INDUSTRIAL,2019-01-13,2019,F,GUATEMALA,REINGRESO
3570,INGENIERIA MECANICA,2019-01-13,2019,F,GUATEMALA,REINGRESO
3597,INGENIERIA CIVIL,2019-01-13,2019,M,GUATEMALA,REINGRESO
3620,INGENIERIA EN INDUSTRIAS ,2019-01-13,2019,M,GUATEMALA,REINGRESO
3746,INGENIERIA INDUSTRIAL,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
3759,INGENIERIA QUIMICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
3790,INGENIERIA ELECTRICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
3916,INGENIERIA ELECTRONICA,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
4018,INGENIERIA INDUSTRIAL,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
4275,INGENIERIA QUIMICA,2019-01-13,2019,F,GUATEMALA,REINGRESO
4433,INGENIERIA INDUSTRIAL,2019-01-13,2019,M,GUATEMALA,REINGRESO
4521,INGENIERIA ELECTRONICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
4554,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,REINGRESO
4759,INGENIERIA INDUSTRIAL,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
4825,INGENIERIA CIVIL,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
4842,INGENIERIA INDUSTRIAL,2019-01-13,2019,M,GUATEMALA,REINGRESO
4957,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
4964,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
5051,INGENIERIA AMBIENTAL,2019-01-13,2019,F,GUATEMALA,REINGRESO
5101,INGENIERIA ELECTRONICA,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
5106,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,REINGRESO
5208,INGENIERIA QUIMICA,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
5277,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,REINGRESO
5306,INGENIERIA CIVIL,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
5366,INGENIERIA QUIMICA,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
5484,INGENIERIA QUIMICA,2019-01-13,2019,F,GUATEMALA,REINGRESO
5490,INGENIERIA MECANICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
5542,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,REINGRESO
5546,INGENIERIA ELECTRONICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
5553,INGENIERIA INDUSTRIAL,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
5565,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
5616,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
5640,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,REINGRESO
5706,INGENIERIA ELECTRICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
5743,INGENIERIA MECANICA ,2019-01-13,2019,M,GUATEMALA,REINGRESO
5763,INGENIERIA CIVIL,2019-01-13,2019,M,GUATEMALA,REINGRESO
5866,INGENIERIA QUIMICA,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
5873,INGENIERIA CIVIL,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
5893,INGENIERIA INDUSTRIAL,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
6032,INGENIERIA ELECTRONICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
6115,INGENIERIA MECANICA ,2019-01-13,2019,M,GUATEMALA,REINGRESO
6147,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,REINGRESO
6347,INGENIERIA INDUSTRIAL,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
6390,INGENIERIA CIVIL,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
6392,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,REINGRESO
6407,INGENIERIA CIVIL,2019-01-13,2019,M,GUATEMALA,REINGRESO
6407,INGENIERIA INDUSTRIAL,2019-01-13,2019,M,GUATEMALA,REINGRESO
6472,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
6481,INGENIERIA QUIMICA,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
6549,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
6582,INGENIERIA QUIMICA,2019-01-13,2019,F,GUATEMALA,REINGRESO
6634,INGENIERIA MECANICA ,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
6693,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,REINGRESO
6702,INGENIERIA CIVIL,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
6736,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,REINGRESO
6785,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,REINGRESO
6861,INGENIERIA QUIMICA,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
6875,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,REINGRESO
6977,INGENIERIA QUIMICA,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
6978,INGENIERIA ELECTRICA,2019-01-13,2019,M,GUATEMALA,REINGRESO
7028,INGENIERIA ELECTRICA,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
7055,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
7229,INGENIERIA ELECTRONICA,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
7380,INGENIERIA QUIMICA,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
7560,INGENIERIA ELECTRONICA,2019-01-13,2019,M,GUATEMALA,PRIMER INGRESO
7572,INGENIERIA QUIMICA,2019-01-13,2019,F,GUATEMALA,PRIMER INGRESO
7609,INGENIERIA INDUSTRIAL,2019-01-13,2019,M,GUATEMALA,REINGRESO
7693,INGENIERIA INDUSTRIAL,2019-01-13,2019,F,GUATEMALA,REINGRESO
7801,INGENIERIA CIVIL,2019-01-13,2019,M,GUATEMALA,REINGRESO
